;CAC40;10y;ACCOR;AIR LIQUIDE;AIRBUS GROUP;ALSTOM;ARCELORMITTAL;AXA;BNP PARIBAS;BOUYGUES;CAP GEMINI;CARREFOUR;CREDIT AGRICOLE;DANONE;ENGIE;ESSILOR INTL.;KERING;KLEPIERRE;L'OREAL;LAFARGEHOLCIM;LEGRAND;LVMH;MICHELIN;NOKIA;ORANGE;PERNOD-RICARD;PEUGEOT;PUBLICIS GROUPE;RENAULT;SAFRAN;SAINT GOBAIN;SANOFI;SCHNEIDER ELECTRIC SE;SOCIETE GENERALE;SOLVAY;TECHNIP;TOTAL;UNIBAIL-RODAMCO;VALEO;VEOLIA ENVIRONNEMENT;VINCI;VIVENDI
29/10/2010;3833.5;2.518;29.465;76.8098;18.885;36.26;17.0125;13.08;52.55;31.665;36.655;33.8773;11.775;45.475;28.68;47.98;115.8053;27.95;84.36;58.429;27.74;101.4781;57.15;7.76;17.265;63.71;18.2164;35.79;39.925;22.78;33.56;50.18;51;43.025;71.5124;60.39;39.045;149.7;38.62;21.105;38.38;19.8339
01/11/2010;3841.11;2.471;29.385;77.471;19.125;36.36;17.3255;13.11;52.17;31.645;36.705;33.8992;11.745;45.71;28.465;47.655;115.3137;27.85;85.61;60.048;28;102.1541;57.39;7.56;17.225;63.81;18.3087;36.195;39.665;23.38;33.8;50.44;51.875;42.595;72.2173;62.78;39.25;147.75;39.54;21.05;38.435;19.5484
02/11/2010;3865.72;2.465;29.69;78.0164;19.28;36.595;17.727;13.2;52.21;31.72;37.36;33.8293;11.965;45.89;28.74;48.205;115.5104;27.92;85.47;60.286;27.905;103.3707;57.53;7.585;17.36;64.58;18.0571;36.16;39.01;23.45;34.255;50.53;52.3;42.1;72.4898;64.22;39.85;149.9;39.28;21.285;38.72;19.5484
03/11/2010;3842.94;2.424;29.83;77.1239;19.025;36.405;17.9148;13.07;52.45;31.89;36.58;33.2658;11.88;45.545;28.095;48.005;115.6086;27.655;84.63;61;28.03;104.5423;57.15;7.49;17.185;64.19;17.9011;36.105;38.885;23.48;34.205;49.99;51.275;42.91;71.7756;64.38;39.575;146.85;39.835;20.9;38.22;19.4032
04/11/2010;3916.78;2.443;30.7;78.7602;18.255;35.795;18.3347;13.44;54.37;32.455;34.95;33.458;12.465;46.315;28.64;47.835;115.7561;27.85;86.46;62.524;28.7;107.4263;57.7;7.57;17.18;64.23;18.1272;35.965;39.78;23.1;35.69;50.79;52.7;44.845;73.1477;64.91;40.62;149.35;40.05;21.1;39.345;19.7081
05/11/2010;3916.73;2.385;31.09;79.4048;18.4;34.375;18.8356;13.72;53.8;32.68;34.585;33.2134;12.14;46.4;28.71;48.085;114.8222;27.83;86.1;62.857;28.75;107.3362;56.21;7.645;17.165;63.05;18.3915;35.77;40.5;23.16;36.335;51;52.875;44.015;73.5801;64.12;40.585;150.5;39.725;21.36;39.475;19.771
08/11/2010;3913.7;2.392;31.325;78.8429;18.52;33.715;19.0345;13.575;54.3;32.585;34.2;33.1261;12.085;46.47;28.705;47.97;113.2001;27.85;85.79;63;28.895;107.0207;57.14;7.63;17.085;63.14;18.5826;35.73;41.35;22.99;36.565;51.03;52.85;44.09;73.0819;63.45;40.455;149.65;38.85;21.055;39.55;19.7516
09/11/2010;3945.71;2.407;31.92;78.7106;18.555;33.9;19.3218;13.765;54.81;33.115;34.845;33.196;12.225;47.155;28.87;47.975;113.5934;27.38;86.21;63.571;28.94;106.0744;57.46;7.78;17.23;63.3;19.2992;35.92;43.125;22.7;37.12;51.19;52.5;44.19;72.4241;63.7;41.125;149.95;39.69;20.87;39.79;20.0903
10/11/2010;3888.45;2.447;31.05;77.6032;19.095;34.315;19.0382;13.4;53.5;33.64;34.56;32.9295;11.66;46.58;27.69;48.12;112.4137;26.73;85.89;63.381;29.17;105.2633;55.49;7.76;17.05;62.73;18.8501;35.845;42.09;22.565;36.74;50.47;51.625;42.825;72.0199;62.46;40.75;146.25;38.57;21.625;39.865;20.0032
11/11/2010;3867.35;2.427;30.985;77.5949;19.005;34.135;19.1376;13.255;52.67;33.105;34.3;32.995;11.385;46.6;27.22;48.04;110.6933;26.09;86.1;61.905;29.05;106.2096;55.59;7.68;16.94;63.21;18.7801;35.565;42.02;22.39;35.775;50;51.95;41.92;71.8038;63.17;40.835;145.2;38.37;21.78;39.81;19.9016
12/11/2010;3831.12;2.496;31.63;76.3801;18.16;33.82;18.6331;13.24;52.98;32.87;34.09;32.8465;11.58;46.125;27.025;48;113.4459;26.155;85.33;61.905;28.58;104.6324;55.5;7.635;16.805;62.7;18.6304;35.195;41.465;22.28;35.57;49.48;51.8;42.41;71.6346;62.49;39.47;144.15;38.065;21.73;39.585;19.5484
15/11/2010;3864.24;2.56;31.49;77.2892;18.03;33.76;18.7914;13.54;53.4;33.085;34.48;33.1523;11.525;46.455;27.62;47.995;114.429;26.56;85.94;62.952;28.97;105.3084;56.6;7.625;16.895;63.14;18.7673;34.925;42.12;22.565;36.085;49.59;52.65;42.595;71.2117;63.31;39.77;145.75;39.315;21.78;40.195;19.8339
16/11/2010;3762.47;2.607;30.92;75.1239;17.19;33.105;17.9369;12.87;51.53;32.335;33.685;33.0824;11;46.225;26.85;47.97;113.0527;25.975;84.86;61.571;28.565;103.6411;55.32;7.44;16.58;62.53;18.0858;34.255;40.925;21.825;35.01;48.665;50.65;40.68;71.1177;60.61;38.45;141.5;38.45;21.665;39.255;19.2193
17/11/2010;3792.35;2.599;30.84;75.5371;17.32;33.495;18.1837;12.73;52.3;32.46;34.045;33.1654;11.06;46.13;27.015;48.455;113.2985;25.855;85.73;62.19;28.805;103.7763;55.66;7.54;16.595;62.65;18.4807;34.405;41.36;21.53;35.725;49.5;51.55;41.5;70.9485;60.85;38.595;142.45;38.885;21.68;39.725;19.3742
18/11/2010;3867.97;2.695;32.105;76.9338;17.32;33.95;18.4968;12.935;53.64;32.705;34.695;34.0346;11.12;46.655;27.745;48.56;116.0019;26.045;87.19;63.286;29.255;106.3448;56.15;7.5;16.82;64.15;19.5221;34.705;42.9;22.64;36.85;50.32;54.65;42.82;72.1609;61.57;39.02;143.7;39.995;22.11;40.475;19.7129
19/11/2010;3860.16;2.698;32;76.7437;17.32;33.99;18.3421;12.835;53.28;32.66;33.595;33.3881;10.99;46.98;27.885;48.14;116.3459;25.89;87.33;63.571;29.22;107.6065;55.35;7.4;16.8;64.06;19.796;34.755;43.155;23.655;37.4;50;55.5;41.84;72.0669;60.81;38.79;142.1;40.545;22.47;40.525;19.8968
22/11/2010;3818.89;2.656;32.085;76.3718;16.97;33.485;17.9738;12.605;52.13;32.4;33.765;32.9208;10.575;46.84;27.945;47.74;117.6731;25.465;86.21;63.286;29.32;107.967;54.75;7.32;16.655;63.84;19.9775;33.905;43.795;23.345;36.91;49.34;55.45;40.66;70.8733;60.55;38.395;139.8;41.47;22.33;40.1;19.6887
23/11/2010;3724.42;2.564;31.675;74.9751;16.675;32.895;17.4544;12.16;50.14;31.83;33.81;31.6934;10.125;45.88;27.075;47.495;115.4612;24.705;84.11;62.286;28.94;105.2633;54.1;7.185;16.23;62.54;19.5826;33.77;42.56;23.695;36;48.235;53.375;38.755;69.9805;59.89;37.77;138.15;40.6;21.97;39.37;19.1903
24/11/2010;3747.61;2.631;32.865;75.628;17.51;32.5;17.4839;12.1;49.92;31.94;33.96;31.8463;10.195;46.145;27.02;47.84;118.0172;24.865;84.92;63.143;29.78;107.201;54.1;7.195;16.235;63.57;19.6176;34.68;43.235;24.51;36.395;48.495;54.375;38.8;71.3996;62.09;37.925;138.05;42.67;21.69;39.7;19.2677
25/11/2010;3760.42;2.662;33.615;76.6776;17.5;32.2;17.9701;12.135;49.82;31.825;33.785;31.6497;10.16;46.25;26.84;47.865;122.4901;25.45;85;63.143;29.38;108.9133;54.67;7.33;16.225;64.66;19.9297;34.7;43.915;24.55;36.295;48.53;54.575;38.775;72.2079;62.82;37.97;138.5;42.6;21.515;39.65;19.2097
26/11/2010;3728.65;2.666;33.66;76.2974;17.46;31.825;17.6902;11.885;48.735;31.555;33.485;31.8157;10.06;45.775;26.465;47.905;122.6868;25.03;84.66;62.952;29.36;108.0121;54.1;7.225;16.185;64;19.3852;34.715;42.995;24.61;35.995;48.42;54.725;38.41;71.9259;61.89;37.735;137.65;42.295;21.015;39.175;18.8226
29/11/2010;3636.96;2.694;32.915;74.3801;17.215;30.945;17.587;11.47;47.18;30.74;32.395;31.1168;9.7;45.18;25.585;47.23;120.3274;24.79;82.05;62.286;28.88;105.4886;52.17;7.05;15.755;62.72;18.8055;34.375;41.245;23.86;34.985;46.97;53.55;37.05;70.3376;59.88;37.1;134.85;40.24;20.52;38.265;18.4355
30/11/2010;3610.44;2.611;32.565;74.5454;17.26;31.735;17.889;11.06;45.6;30.74;32.49;30.4485;9.441;45.125;25.55;48.135;120.3274;24.3;81.93;61.571;29.405;105.3084;52.12;7.115;15.6;62.79;18.2928;34.425;40.38;24.135;34.515;46.58;54.075;35.705;69.9711;59.82;37.315;133.95;38.605;20.285;37.3;18.1887
01/12/2010;3669.29;2.718;33.025;75.3635;17.48;32.04;18.552;11.42;46.55;31.49;32.685;28.7407;9.836;45.78;25.65;48.415;122.0478;25.28;82.5;62.905;29.985;106.7954;53.4;7.35;15.77;63.6;19.0858;35.1;42.45;25.275;35.075;47.8;55.6;37.315;70.9485;61.91;37.62;136.7;41.49;20.23;37.75;18.8516
02/12/2010;3747.04;2.767;33.295;75.7767;17.58;32.46;18.9424;11.815;48.025;31.88;32.8;29.5531;10.115;46.96;26.295;48.83;125.341;26.395;84.78;64.476;31.08;110.13;55.7;7.38;15.905;66.23;19.7578;35.875;44.105;25.705;36.405;47.96;58.025;39.01;71.8508;64.93;38.035;142.9;43.61;20.36;38.24;19.0016
03/12/2010;3750.55;2.803;33.235;76.2892;17.5;32.43;19.0787;11.74;48.84;31.76;33.52;28.9198;10.18;46.385;26.265;49.01;123.7189;26.19;84.23;64.857;30.835;109.6793;56.25;7.535;15.905;64.85;19.6877;36.235;43.835;26.37;36.905;47.92;57.025;39.305;72.8846;66.3;38.06;142.55;44.31;20.675;38.73;19.021
06/12/2010;3749.23;2.796;33.6;76.5123;17.38;32.615;19.6422;11.675;48.18;31.105;33.375;28.1903;9.95;46.48;26.335;48.975;123.424;26.295;84.35;64.714;31.51;109.454;54.58;7.535;15.72;65.07;19.7578;36.015;44.575;26.07;36.875;47.835;58.325;38.58;72.847;66.65;38.435;142.2;44.505;20.55;38.68;19.0645
07/12/2010;3810.5;2.887;33.76;77.4627;17.925;34.085;19.9001;11.905;49.28;31.57;34;28.566;10.04;47.12;26.825;48.82;125.2919;26.735;85.87;65.905;31.98;111.8422;54.39;7.65;15.835;67.32;20.1877;36.325;45.6;25.975;38.435;48.55;59.075;38.9;73.1289;67.32;39.01;145.65;44.82;21.125;39.48;19.2726
08/12/2010;3831.98;2.954;33.495;78.8429;18.485;34.745;19.7675;12.27;50.61;31.815;34.31;28.2166;10.195;47.11;26.98;49.07;124.7512;26.81;85.67;66.095;31.765;109.9497;54.77;7.62;15.9;66.9;20.3246;36.075;44.995;25.47;38.61;49.145;57.9;40.065;72.9974;66.39;39.12;146.5;44.53;21.2;39.64;19.5145
09/12/2010;3858.05;2.896;33.11;78.4627;17.915;34.965;19.9111;12.83;52.01;32.025;34.57;27.9152;10.565;47.015;27.535;49.12;122.6868;26.645;85.65;66.238;31.21;108.7781;53.63;7.495;16.04;67.43;19.2068;37.045;43.655;25.045;38.695;49.34;57.4;41.595;72.5368;65.61;39.42;145.35;43.225;21.435;40.08;19.8919
10/12/2010;3857.35;2.903;33.125;78.5453;17.975;35.4;19.9627;12.695;51.65;31.945;34.28;27.7448;10.52;46.995;27.47;49.1;125.5868;26.625;85.82;66.571;31.265;109.4991;54.49;7.435;15.98;67.73;19.3915;37.25;44.02;25.175;38.795;49.31;58.3;41.315;72.0763;65.96;39.245;144.45;43.81;21.53;40.28;19.7419
13/12/2010;3892.44;2.908;32.985;79.2396;17.915;35.725;20.5741;12.85;52.07;31.955;34.215;28.2515;10.625;47.335;27.64;49.21;124.8495;26.65;86.4;66.095;31.59;111.0312;54.86;7.48;16;67.59;19.8501;37.32;45;25.04;39.41;49;59.75;42.08;72.565;68.12;39.765;146.65;44;21.7;40.405;19.7903
14/12/2010;3902.87;2.954;32.865;79.8098;17.825;35.99;20.331;12.825;51.85;32.1;34.205;28.5398;10.665;47.505;27.71;49.56;125.0461;27.07;86.67;66.524;31.695;111.5268;54.44;7.47;16.05;68;19.8119;37.665;44.48;25.265;39.27;49.63;59.275;42.095;72.8282;67.67;40.09;149.1;43.06;22.015;40.375;19.829
15/12/2010;3880.19;2.974;32.695;79.9668;17.645;36.55;20.7729;12.655;50.7;31.98;34.1;28.3913;10.39;47.56;27.495;49.48;123.8664;27.125;85.8;66.19;31.465;109.4991;54.5;7.485;15.965;68.6;19.3151;37.66;43.66;25.72;38.81;49.53;58.5;41.36;73.7962;67.18;39.92;148;43.295;21.93;40.43;20.0371
16/12/2010;3888.36;2.997;33.025;80.7602;17.825;36.06;20.8429;12.73;50.59;32.02;34.18;29.0465;10.35;47.71;27.705;49.555;123.1292;27.105;86.1;66.476;31.16;111.3466;54.86;7.505;16.035;69.21;19.331;37.815;43.9;26.135;38.73;49.195;57.95;41.68;73.909;67.75;39.905;146.25;43.095;21.865;40.48;19.9742
17/12/2010;3867.35;2.97;32.96;80.8346;17.655;35.845;21.3807;12.645;49.71;31.995;34.8;28.863;10.09;47.2;27.18;49.225;121.8511;26.87;85.73;67.476;31.495;111.0312;53.74;7.525;15.915;69.72;18.9584;38.06;43.11;26.995;38.75;48.655;57.675;41.29;74.5199;69.45;39.77;145.75;41.97;21.655;40.545;19.9548
20/12/2010;3885.08;2.914;32.955;80.5371;17.89;36.16;21.5612;12.78;49.765;32.255;34.95;27.9676;9.88;47.395;27.765;49.295;121.2613;27.18;86.27;67.429;31.445;111.2114;54.6;7.555;15.935;70.67;19.1113;38.115;43.25;26.92;39.315;48.895;58.1;41.4;73.8526;69.6;39.955;147;42.69;22.095;40.6;20.1677
21/12/2010;3927.49;2.919;33.37;81.8098;18.06;36.63;21.4101;12.91;50.28;32.62;35.395;28.0768;9.963;48;28.2;49.425;121.2121;27.2;86.37;69.286;31.645;113.0589;54.95;7.775;16.075;71.15;19.4743;38.445;44.355;27.43;40.175;49.22;58.375;43.005;75.2624;70.03;40.55;147.35;43.62;22.375;40.96;20.3371
22/12/2010;3919.71;2.894;33.65;80.909;18.025;36.635;21.2297;12.86;49.735;32.41;35.42;27.7492;9.949;47.765;28.16;49.43;120.2782;27.05;86.07;68.333;31.44;115.0867;55.32;7.855;16;71.3;19.5157;38.39;44.95;27.755;39.645;49.5;58.475;42.4;75.7135;71.38;40.51;147.1;43.75;22.585;40.985;20.308
23/12/2010;3911.32;2.907;33.62;79.9173;17.955;36.585;20.8945;12.89;49.55;32.355;35.54;27.8409;9.82;48.005;28.215;49.51;119.5409;27.07;86.45;67.952;31.365;114.7712;55.15;7.86;16.03;71.94;19.2418;38.795;44.765;27.37;39.17;49.44;58.2;42.21;75.2812;70.77;40.505;147.2;43.9;22.585;40.7;20.3322
24/12/2010;3900.39;2.903;33.6;79.7768;18;36.38;20.9534;12.83;49.6;32.32;35.42;27.7885;9.78;48.155;28.05;49.35;118.8528;27.01;86.47;67.952;31.15;115.3571;54.64;7.86;16.02;71.87;18.7578;38.82;43.725;26.81;38.92;49.05;57.775;42.135;75.1872;69.95;40.465;147.4;43.18;22.53;40.58;20.2984
27/12/2010;3862.19;2.965;33.565;79.2065;18.025;35.98;20.9166;12.68;48.92;32.405;35.355;27.7798;9.586;47.86;27.59;49.565;117.6731;26.89;85.15;68.143;30.89;113.2392;54;7.785;15.83;72.31;18.3692;38.655;43.44;26.88;38.88;48.76;57.175;41.34;75.2436;70;39.995;146.1;42.095;21.97;40.415;19.9355
28/12/2010;3858.72;2.915;33.38;78.9007;17.875;35.905;20.854;12.655;48.775;32.35;35.52;27.7448;9.662;47.745;27.42;49.66;117.7223;27.1;85;67.857;30.83;112.338;54.61;7.79;15.775;72.07;18.2673;38.85;43.15;26.69;38.945;48.7;57.05;41.51;75.4315;70.2;40.035;146.95;41.5;22.07;40.575;19.8532
29/12/2010;3890.65;2.953;33.71;80.5536;17.905;36.24;21.1339;12.69;48.98;32.56;35.53;28.0113;9.619;48.235;27.63;49.54;118.607;27.475;85.49;68.381;31.005;113.0589;54.3;7.795;15.905;71.66;18.3406;38.755;43.375;26.69;39.455;49.15;57.75;41.485;75.8827;70.62;40.54;148.2;42.035;22.41;41.275;20.1
30/12/2010;3850.76;2.897;33.37;79.0908;17.765;35.905;21.0013;12.585;48.425;32.37;35.63;27.509;9.601;47.76;27.24;49.255;117.8697;27;84.3;67.286;30.855;111.1664;54.14;7.74;15.7;71.25;18.2132;38.91;43.44;26.605;38.96;48.65;56.85;40.865;75.2248;70.62;40.12;147.75;42.2;22.285;41.12;19.8532
31/12/2010;3804.78;2.888;33.3;78.2148;17.44;35.81;20.9055;12.45;47.61;32.255;34.93;26.9499;9.504;47.02;26.85;48.175;116.985;26.995;83.08;67.286;30.475;110.941;53.7;7.74;15.595;70.36;18.0954;39;43.5;26.5;38.5;47.85;56;40.22;74.9522;69.1;39.65;148;42.465;21.87;40.68;19.5484
03/01/2011;3900.86;2.918;33.8;79.3883;17.785;36.48;21.3475;12.83;49.335;32.94;35.895;27.9982;9.839;47.93;27.3;48.48;119.1969;27.64;85.5;68.095;31.275;112.0676;54.97;8.015;15.9;71.13;18.7068;39.5;44.08;27.415;39.98;49.39;58.225;41.84;75.0932;71.09;40.59;150.4;43.855;22.355;41.72;20.1048
04/01/2011;3916.03;2.899;33.89;79.1734;17.93;36.925;20.7729;13.075;50;32.64;35.725;28.3738;10.055;47.475;27.595;48.965;117.5256;27.715;85.04;67.714;31.395;109.5441;54.28;8.03;15.945;69.9;19.0954;39.6;44.94;27.75;39.485;49.69;58.8;43.1;75.2812;71.84;41.13;149.25;43.415;22.36;41.425;20.1823
05/01/2011;3904.61;2.908;33.495;78.5123;18.39;36.705;20.4783;13.24;50.15;32.895;35.93;28.0855;10.1;46.755;27.575;48.75;116.69;27.76;84.66;67.333;31.01;107.967;54.75;8.195;15.98;68.9;19.3342;38.35;45.45;27.4;39.05;49.84;57.775;42.735;75.0556;74;41.29;147.45;42.32;22.1;40.875;20.0032
06/01/2011;3904.42;2.921;33.94;77.0991;19.08;36.54;20.2978;13.5;49.835;32.76;35.125;28.4131;9.9;46.44;27.515;48.395;115.9036;27.26;84.57;66.619;31.195;109.8596;53.55;8.195;16.125;68.74;19.7418;38.61;46.82;27.735;38.185;50.28;57.15;42.14;74.7361;72.78;41.55;146.25;43.12;22.235;40.385;20.1097
07/01/2011;3865.58;2.878;34.065;76.3222;19.15;35.78;20.0363;13.205;48.715;32.625;35.3;28.3214;9.68;46.17;27.215;48.4;114.2815;27.095;83.7;65.857;31.005;107.5614;53.56;8.14;15.935;69.87;20.0667;38.47;47.25;28.2;38.05;49.75;57.575;40.88;73.8902;72.49;41.22;143;44.25;22.21;39.995;19.8822
10/01/2011;3802.03;2.871;33.845;75.19;19.16;35;19.5575;12.755;47.32;31.96;34.525;28.0069;9.399;45.935;26.615;48.275;113.0527;26.325;82.6;65.143;30.6;107.201;53.1;7.98;15.675;69.34;19.5508;37.38;47.5;28;37.61;48.905;56.775;39.33;71.9729;72.62;40.69;139.65;46.31;21.64;39.64;19.5677
11/01/2011;3861.92;2.9;35.12;76.8511;20.07;37.195;19.9074;12.975;47.935;32.245;34.275;28.3039;9.621;46.015;26.945;48.46;117.3782;26.5;84.24;66.762;30.995;109.2738;54.02;8.09;15.71;69.61;20.5412;37.55;49.34;28.21;39.235;49.44;57.85;40.41;72.9692;73.87;41.04;140.55;47.435;21.88;40.305;19.8
12/01/2011;3945.07;3.02;35.8;78.4958;20.495;37.945;20.4673;13.67;50.26;32.865;34.845;28.697;10.18;45.995;27.705;48.84;117.8697;26.85;83.94;67.333;30.55;109.0935;53.62;8.23;15.945;70.72;20.4966;37.32;48.5;27.38;41;51.25;57.75;43.27;73.3075;74.7;41.74;143.85;46.62;22.53;40.805;19.9548
13/01/2011;3974.83;3.032;35.105;78.3387;20.3;38.905;20.0842;14.3;51.69;33.145;35.72;29.1775;10.4;45.69;28.145;48.94;117.1324;26.94;83.27;66;29.61;107.1108;52.91;8.23;15.94;70.51;20.3087;36.71;48.25;26.75;41.89;51.8;58.7;45.21;73.1008;73.83;42;144.15;46.455;22.9;41.205;19.9306
14/01/2011;3983.28;3.034;35.7;77.9834;20.75;39.4;19.9627;14.54;52.57;33.245;36.48;29.0246;10.375;45.255;28.425;48.74;116.7392;27.44;82.75;65.667;30.57;105.2183;53;8.22;15.825;70.26;20.5858;36.67;48.715;27.37;42.355;51.2;58.325;45.19;72.6214;75.12;42.4;144.8;46.23;22.825;41.595;20.129
17/01/2011;3975.41;3.032;35.1;77.5206;20.8;39.475;19.8706;14.5;52.32;32.88;37.045;28.9198;10.41;45.625;28.44;48.66;115.3629;27.19;83.25;64.381;30.395;105.1732;53.66;8.2;15.775;71.5;21.0508;37.03;48.7;27.36;42.065;51.1;57.725;44.96;72.6684;75.86;42.155;143.45;45.445;23.095;41.075;20.1048
18/01/2011;4012.68;3.101;34.98;77.9173;21.45;40.64;19.9185;14.75;53.24;34.665;37.11;28.6097;10.575;45.1;28.98;48.465;116.0019;27.22;83.91;65.476;30.615;106.6151;54.64;8.015;15.765;71.47;21.0093;38.06;48.435;27.48;42.4;50.91;58.25;45.945;73.8526;74;42.5;143.25;45.405;23.4;41.715;20.7048
19/01/2011;3976.71;3.103;34.67;77.6611;20.95;39.86;19.4839;14.27;53.02;33.93;36.895;28.3432;10.615;44.72;29.215;48.11;113.5442;26.805;84.16;65.048;29.94;103.1004;54.21;7.64;15.655;71.37;20.5094;38;48.24;27.525;41.49;50.76;57.25;46.32;74.2849;71.5;42.2;142.2;44.385;22.945;41.25;20.6613
20/01/2011;3964.84;3.149;32.515;76.8511;20.56;41.425;19.506;14.7;53.89;33.985;36.61;28.1161;10.895;44.28;29.94;47.14;112.0696;26.585;83.14;64.714;29.065;101.6584;53.74;7.81;15.705;69.78;20.1144;37.715;46.87;26.66;41.44;50.18;55;46.875;74.0312;67.79;41.945;140.05;42.495;23.185;42;20.8645
21/01/2011;4017.45;3.171;32.61;77.9503;20.39;42.235;20.0695;14.95;55.1;34.68;37.27;29.0945;11.255;44.81;29.655;46.93;112.4628;26.285;84.72;65.714;29.26;101.2078;54.67;7.895;16.13;69.88;19.9361;37.605;47.05;26.76;41.6;50.87;56.55;48.08;72.9316;69.45;42.525;139.55;43.72;23.175;42.48;20.971
24/01/2011;4033.21;3.148;32.69;76.1983;20.54;41.23;20.1616;15.12;55.17;35;37.36;29.8371;11.15;44.96;29.825;47.415;111.3815;26.31;85.17;65;29.3;102.109;54.8;7.93;16.26;71.06;19.6877;37.705;47.32;26.215;42.715;50.98;55.6;48.25;72.6402;68.33;42.905;140.25;41.615;23.115;43.12;21.2322
25/01/2011;4019.62;3.13;32.65;76.3635;20.74;41.115;20.1247;15.15;54.55;34.64;37.31;29.5269;10.935;44.735;29.55;47.855;112.6103;26.2;85.42;64.286;29.745;104.2269;53.87;7.675;16.24;71.66;19.8692;37.615;47.87;26.605;43.125;50.65;56.325;46.93;71.9541;68.3;42.62;140.85;42;22.915;43.025;21.121
26/01/2011;4049.07;3.181;34.025;77.4462;20.75;41.55;21.2343;15.345;54.42;34.7;37.41;29.7715;10.72;44.68;29.36;48.17;115.5104;26.565;86.43;63.333;30.09;104.7226;54.55;7.8;16.135;71.91;20.2992;38.35;49.445;27.05;43.51;51.4;58.15;46.065;73.0632;69.31;43;142.7;43.665;22.765;43;21.0677
27/01/2011;4059.57;3.198;33.575;76.909;21.585;42.07;21.2886;15.555;55.48;34.57;37.695;29.6187;10.965;44.395;29.24;48.395;113.0035;26.9;84.96;63.905;30.16;103.5059;53.68;7.735;16.155;71.3;20.3437;38.54;49.425;27.13;42.715;51.17;58.225;47.505;72.2643;71.49;43.215;141;43.43;22.835;43.135;21.0242
28/01/2011;4002.32;3.164;33.5;75.471;21.655;41;20.8582;15.39;55.08;34.185;36.88;29.6798;10.95;43.945;29.025;48.415;111.5781;26.9;83.97;63.476;29.95;102.5596;53.46;7.85;15.88;70;19.7259;37.64;47.785;26.72;42.005;49.215;57.625;48.32;72.2549;70.24;42.325;139.5;43.47;22.675;42.5;20.5161
31/01/2011;4005.5;3.155;33.4;75.3966;21.05;40.765;20.6334;15.46;54.6;34.01;36.805;31.261;10.79;43.99;28.975;48.825;114.7731;26.56;84.8;62.952;29.415;102.7849;53.17;7.82;15.955;69.63;19.4998;37.59;47.785;26.4;42.32;49.875;56.95;47.23;71.8038;70.97;42.715;139.4;42.75;22.83;42.285;20.2597
01/02/2011;4072.62;3.212;34.04;77.3635;20.975;41.03;20.835;15.645;56.59;33.835;37.27;31.5187;10.93;44.85;29.5;49.265;114.7239;27.345;86.63;63.381;29.49;104.7676;54.37;7.835;16.16;69.98;19.2355;38.08;47.365;26.425;42.575;50.69;57.375;47.875;72.3677;74.57;44.08;141.25;42.555;23.245;42.415;20.3226
02/02/2011;4066.53;3.236;32.9;77.5206;20.84;40.9;20.707;15.61;56.9;33.805;38.73;30.9421;11.045;45.19;29.345;49.6;114.2323;27.22;86.97;63.333;29.165;104.7226;54.99;8.17;16.415;71.68;18.7196;38.115;46;26.165;41.795;50.73;55.475;47.955;72.0105;73;44;139.75;41.39;23.21;42.37;20.5597
03/02/2011;4036.59;3.216;33;76.9503;20.76;41.04;20.4705;15.385;56.03;33.46;38.635;31.095;10.93;45;29.07;49.725;114.134;27.38;87.88;63.429;29.15;105.3534;54.68;8.165;16.44;70.8;18.7896;37.415;47.16;26.4;41.57;50;55.225;46.52;72.0669;72.86;43.55;139.7;41.36;22.93;42.375;20.4532
04/02/2011;4047.21;3.245;33.705;77.3139;20.335;41.42;20.6644;15.56;55.81;33.81;39.05;31.0994;10.96;44.97;29.03;49.825;112.0204;27.555;88.77;64.619;29.38;102.7849;55.58;8.125;16.45;70.31;18.5348;37.58;47.47;26.095;43.07;50.3;56.1;46.805;72.565;73.2;43.52;140.8;40.83;22.84;42.665;20.4581
07/02/2011;4090.8;3.249;33.995;77.4627;20.85;42.665;21.1296;15.88;56.32;34.425;39.61;31.0251;11.445;45.23;29.5;50;112.9052;27.195;89.15;65.429;29.36;104.9028;56.54;8.35;16.53;70.52;19.0571;38.35;47.96;25.5;43.705;50.79;55.6;47.59;73.1196;73.96;43.585;139.75;41.91;23.465;43.115;20.9758
08/02/2011;4108.27;3.246;34.89;76.8842;21.165;42.605;21.7228;16.11;56.81;34.185;39.86;30.7849;11.82;44.945;29.26;50.3;114.429;27.45;88.95;65.524;29.5;107.7867;57.2;8.275;16.45;70.04;19.8724;39.105;49.39;26.305;43.42;51.14;56.4;48.155;73.1383;72.56;43.63;140.5;44.965;23.2;43.775;20.4581
09/02/2011;4090.74;3.29;34.7;77.6693;20.89;42.66;21.3235;15.875;57.1;34.06;39.625;30.8853;11.68;44.405;29.455;50.59;114.8222;27.81;88.36;65.857;30.15;106.3898;56.17;8.395;16.325;69.95;18.9871;39.05;48.575;26.02;43.19;50.34;56.95;48.405;73.7492;73.8;43;141.9;43.625;23.775;43.775;20.2887
10/02/2011;4095.14;3.29;34.725;77.6032;20.98;42.3;21.6918;15.75;56.46;33.91;38.96;30.881;11.605;44.1;29.535;51.01;116.2477;27.405;89.5;65.429;29.015;107.1108;57.08;8.16;16.275;69.93;19.2992;40.65;47.25;25.925;42.495;50.39;56.975;47.575;73.6458;72.55;43.475;143.6;42.955;23.88;43.93;19.9306
